alpha_2,region,,flag,大洲:,origin name,Let's Go,,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01
BY,白俄罗斯,其他,https://www.fluentpython.com/data/flags/by/by.gif,欧洲,BY,0,0,35,11,43,22,43,50,91,62,36,25,41,7,41,57,29,46,62,62,47,76,33,39,51,8,48,32,38,60,58,64,44,48,54,45,23,48,46,42,41,67,53,97,79,67,72,64,42,49,56,60,80,77,96,100,83,81,69,52,46,55,62,52,62,79,69,65,77,84,71,68,56,62,73,61,57,62,61,64,80,97,79,76,58,55,43,42,53,60,53,50,68,62,51,53,44,40,43,42,45,45,45,48,60,50,46,43,39,38,33,36,44,47,49,46,52,54,46,44,40,44,58,65,35,23,20,23,22,28,20,22,22,20,20,25,25,24,22,25,29,24,20,22,20,19,20,20,20,20,28,28,32,29,26,24,25,24,26,24,31,33,37,40,46,41,30,27,25,23,24,25,28,27,34,36,40,34,27,26,22,20,22,22,26,28,30,33,38,36,27,26,24,20,22,20,15,9,10,12,13,19,15,16,16,14,12,14,16,12,14,13,14,15,14,14,14,14,14,37,26,15
GA,加蓬,其他,https://www.fluentpython.com/data/flags/ga/ga.gif,非洲,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,13,0,0,0,8,0,7,0,0,0,0,11,6,0,0,5,5,5,4,4,4,0,0,0,0,4,9,0,3,3,0,4,0,0,0,0,4,0,0,0,3,9,3,0,0,7,2,2,2,5,3,0,3,5,7,5,5,0,0,2,3,3,0,9,3,5,3,0,3,14,2,24,3,0,5,8,5,2,10,0,10,17,5,7,0,5,10,2,7,9,2,6,11,6,0,6,15,2,9,30,30,98,37,5,9,23,13,17,8,9,13,16,36,51,21,2,7,18,15
JO,约旦,其他,https://www.fluentpython.com/data/flags/jo/jo.gif,亚洲,JO,0,0,61,0,0,92,0,0,48,0,0,40,0,0,0,38,0,0,0,33,0,0,28,0,0,0,26,21,0,0,17,0,49,15,69,33,13,0,0,11,19,0,0,10,8,16,16,28,13,20,0,20,12,0,17,13,6,0,18,10,6,21,12,0,14,13,4,5,12,8,31,11,12,14,7,7,7,11,4,26,7,0,8,3,7,9,10,6,7,16,11,9,13,17,19,12,7,5,9,10,6,9,7,9,8,13,14,11,12,8,9,4,7,11,9,9,5,10,7,11,13,11,10,14,10,5,13,6,9,9,7,10,9,6,9,10,6,11,8,12,9,9,8,8,11,9,9,12,9,13,13,13,18,11,13,12,9,8,9,10,12,13,15,14,17,12,16,10,11,14,13,6,15,19,34,22,16,16,15,26,18,17,17,22,17,17,16,15,20,16,17,20,17,15,15,18,13,9,10,11,12,11,10,21,100,23,14,14,10,12,15,18,10,18,19,58,57,18,13,39,38,15
PE,秘鲁,其他,https://www.fluentpython.com/data/flags/pe/pe.gif,南美,PE,0,0,0,9,10,7,5,10,0,0,8,4,0,8,0,9,10,7,0,3,11,5,7,5,0,0,2,2,8,4,4,4,0,6,5,5,0,3,2,2,0,5,1,1,5,5,7,2,3,3,3,1,2,3,3,6,3,3,3,3,1,6,2,0,4,5,3,4,3,5,9,5,4,10,6,6,7,2,3,5,6,2,2,5,2,4,4,7,6,6,3,2,6,8,4,4,4,5,4,4,3,7,2,6,12,7,3,6,3,6,3,6,3,5,5,4,6,3,4,6,7,7,6,15,9,7,5,5,7,6,7,6,6,5,5,6,8,15,5,5,4,5,9,7,8,6,8,17,12,7,8,4,4,5,8,11,7,7,6,10,65,65,9,10,5,12,7,7,9,10,9,18,21,9,87,8,12,27,11,15,15,14,9,17,27,14,18,12,12,30,16,22,22,29,19,21,24,12,12,12,13,15,34,38,46,26,15,33,24,16,23,20,17,18,29,46,50,33,17,100,55,15
SD,苏丹,其他,https://www.fluentpython.com/data/flags/sd/sd.gif,非洲,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,72,74,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,15,0,14,0,0,11,11,0,0,0,9,9,0,0,0,7,0,7,8,19,0,12,19,0,0,0,0,8,0,0,0,0,16,9,0,0,6,0,8,2,0,2,0,3,3,2,4,4,4,0,1,0,4,1,3,3,4,1,4,6,1,2,5,2,6,6,3,3,1,6,4,0,3,3,2,4,4,1,2,2,7,6,4,2,2,3,3,3,7,8,5,2,2,1,2,2,1,6,6,2,6,3,2,4,4,1,6,2,1,4,3,4,3,3,1,4,2,1,3,4,5,3,1,3,3,22,4,3,5,2,7,4,7,9,6,7,7,11,26,8,5,4,6,8,5,4,4,11,4,1,6,5,3,3,14,100,10,2,5,10,20,9,6,23,15,25,91,32,24,8,14,29,15
GM,冈比亚,其他,https://www.fluentpython.com/data/flags/gm/gm.gif,非洲,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,20,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,13,0,12,0,0,11,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,9,16,0,8,0,0,7,0,0,0,0,0,0,8,0,8,8,8,25,0,0,9,17,0,0,7,0,32,0,41,0,24,8,16,0,0,0,0,0,18,7,7,13,13,14,14,6,6,11,0,18,0,0,7,11,11,0,14,29,100,21,13,19,12,9,17,27,10,31,19,68,77,22,4,16,26,14
TT,特多,其他,https://www.fluentpython.com/data/flags/tt/tt.gif,北美,TT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,41,0,0,34,0,0,0,0,34,0,0,0,0,0,0,0,86,42,34,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,15,8,0,14,7,0,14,7,0,0,0,6,6,18,0,0,6,5,11,0,15,0,5,10,5,5,4,9,5,4,4,13,4,28,4,4,0,0,8,13,4,0,0,0,4,9,8,4,4,4,15,8,0,7,4,4,15,24,18,15,25,8,0,0,8,8,16,8,11,4,4,8,8,8,0,8,8,16,8,4,11,8,0,7,28,3,0,7,4,11,8,21,15,12,43,4,24,14,10,10,10,16,19,6,11,21,0,5,8,7,7,17,14,34,100,21,7,5,5,9,4,4,12,7,16,51,87,48,25,99,50,14
BA,波黑,其他,https://www.fluentpython.com/data/flags/ba/ba.gif,欧洲,BA,0,0,27,0,0,26,47,0,0,0,0,0,0,18,0,0,0,33,92,15,48,0,13,24,12,0,21,10,9,19,9,0,10,0,0,7,6,0,0,0,5,0,8,4,4,94,4,6,6,9,3,15,5,8,9,9,3,15,5,13,11,11,3,7,5,3,3,3,8,0,5,9,5,4,2,2,6,15,4,4,2,12,2,5,3,2,4,1,7,2,3,5,4,5,4,3,3,3,4,5,4,0,4,3,6,7,7,5,4,8,3,2,2,2,3,1,5,4,3,1,2,3,6,21,5,6,5,6,5,7,6,4,3,2,3,5,6,3,3,3,3,4,3,3,3,2,4,4,3,57,3,2,3,1,4,4,2,3,2,2,4,7,6,3,2,4,9,6,6,6,2,3,5,3,14,3,4,6,5,4,9,4,6,3,7,6,9,7,7,7,5,7,6,4,4,6,3,7,4,3,4,8,9,8,14,6,3,5,5,4,3,5,4,8,5,10,10,3,8,100,60,13
CG,刚果,其他,https://www.fluentpython.com/data/flags/cg/cg.gif,非洲,CG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,3,3,0,3,3,0,0,0,0,4,2,0,0,0,0,7,7,7,0,2,0,2,9,5,1,2,2,3,2,2,1,2,2,2,7,7,4,2,2,2,4,2,8,8,0,0,2,4,6,2,4,11,7,16,0,3,10,6,10,8,4,2,6,13,8,18,2,1,5,3,5,8,13,5,8,11,0,0,0,4,8,16,23,28,15,0,16,24,10,13,1,5,13,12,31,35,7,7,11,28,13
GT,瓜地马拉,其他,https://www.fluentpython.com/data/flags/gt/gt.gif,北美,GT,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,6,0,5,0,34,0,16,24,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,2,3,1,1,3,0,0,0,1,4,1,3,5,10,3,1,2,5,3,3,4,3,3,4,2,3,1,1,3,2,3,4,6,7,7,6,5,5,4,3,14,4,2,1,4,2,3,1,4,4,3,3,6,4,7,3,7,5,2,1,1,2,4,3,1,1,6,1,4,7,3,1,5,2,2,6,5,4,8,4,7,9,15,100,4,3,3,4,3,2,7,1,3,5,4,5,6,10,10,6,7,7,7,8,10,11,4,5,5,5,6,6,8,33,6,4,7,10,7,9,7,7,5,10,15,21,34,5,46,24,13
QA,卡塔尔,其他,https://www.fluentpython.com/data/flags/qa/qa.gif,亚洲,QA,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,100,0,30,0,0,0,0,0,0,0,0,20,0,0,0,15,15,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,4,8,4,0,5,0,13,0,11,6,0,5,4,4,4,0,5,10,10,0,0,0,4,17,15,4,7,4,0,4,8,3,4,4,3,5,4,3,4,4,0,7,6,7,8,9,11,4,3,5,12,9,7,6,8,9,5,6,6,5,5,10,7,4,4,2,5,5,8,10,7,12,5,3,8,2,4,4,4,5,4,5,7,6,6,7,5,9,6,10,9,9,8,4,8,11,6,9,9,3,13,8,6,6,7,10,9,8,12,13,9,11,13,21,16,17,8,14,18,20,15,17,31,17,18,22,22,11,22,19,24,22,22,25,27,17,20,22,18,13,19,19,24,20,16,9,15,14,13,9,15,22,48,17,8,10,14,10,10,21,22,13,15,27,21,13,10,43,18,13
UG,乌干达,其他,https://www.fluentpython.com/data/flags/ug/ug.gif,非洲,UG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,17,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,0,0,0,8,8,0,0,14,6,0,6,0,10,0,0,17,4,4,18,14,9,16,4,0,10,8,18,14,3,10,11,23,20,9,6,2,13,0,21,10,0,14,13,15,7,9,7,14,17,18,20,14,6,4,9,12,18,21,6,3,18,8,14,5,4,15,7,18,16,22,14,2,11,3,13,13,9,19,5,13,17,6,3,6,7,10,17,44,2,9,14,10,15,18,5,6,17,42,19,32,11,19,28,19,20,22,20,13,20,31,6,5,21,13,19,31,43,47,45,11,35,59,26,39,13,26,33,47,61,100,35,11,30,57,13
US,美国,其他,https://www.fluentpython.com/data/flags/us/us.gif,北美,US,0,0,6,5,5,5,5,6,4,5,6,6,8,6,5,6,5,5,5,5,5,5,6,5,5,5,5,5,6,6,6,6,6,6,8,7,7,7,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,6,6,5,5,5,5,5,5,6,3,4,4,3,4,3,4,3,4,3,4,4,5,4,4,3,4,5,4,4,4,4,4,3,4,4,4,3,3,3,3,3,3,3,3,6,8,20,9,6,6,5,6,6,5,5,5,5,5,6,5,5,4,4,4,3,4,4,4,4,5,6,5,5,6,6,6,5,5,4,3,3,3,3,4,6,4,5,4,5,5,5,4,4,4,4,4,4,6,4,4,4,3,4,4,4,3,4,4,4,5,4,4,4,4,5,6,5,5,5,4,4,4,5,5,4,4,5,6,5,5,5,4,5,5,5,5,5,5,6,6,5,6,100,52,13
GE,格鲁吉亚,其他,https://www.fluentpython.com/data/flags/ge/ge.gif,亚洲,GE,0,0,98,93,49,0,63,62,100,0,28,28,26,23,0,38,49,18,0,26,84,75,0,11,21,27,38,33,41,13,31,32,13,23,30,19,35,12,22,24,29,29,19,27,26,21,20,20,21,31,27,34,21,20,25,17,27,29,23,21,13,17,22,17,22,20,24,22,19,25,20,21,23,21,23,10,7,11,11,13,14,15,26,23,21,9,13,14,11,10,12,11,11,17,16,11,14,13,11,11,11,11,12,13,14,15,14,10,12,11,10,11,11,16,15,16,18,16,23,14,13,16,20,19,10,9,10,9,13,14,13,10,10,9,10,10,10,9,10,9,12,12,12,11,9,10,9,9,10,10,9,9,10,12,14,9,9,8,9,8,9,10,11,10,10,13,11,12,10,11,8,8,11,10,11,9,11,13,12,8,8,8,11,9,9,10,11,11,13,13,14,11,11,10,9,9,6,5,6,5,7,6,5,7,6,5,5,7,6,5,7,9,11,12,11,10,9,7,9,24,18,12
CL,智利,其他,https://www.fluentpython.com/data/flags/cl/cl.gif,南美,CL,0,0,0,0,0,15,0,6,6,8,22,0,0,9,3,7,0,5,0,6,12,4,4,2,2,3,2,0,3,4,0,5,5,1,4,3,7,1,3,5,1,7,2,0,2,1,6,3,6,3,2,4,1,1,2,4,2,1,4,1,1,1,2,4,2,1,1,1,2,2,6,5,2,4,2,3,1,4,3,1,5,3,5,3,2,0,2,3,3,2,3,2,4,3,6,2,2,4,4,3,2,1,6,4,8,5,3,3,4,4,12,3,2,2,3,2,4,3,2,1,2,4,7,17,6,5,7,5,6,3,4,3,3,3,3,6,3,6,3,3,2,3,4,3,3,3,5,10,6,4,4,4,2,4,5,3,4,5,2,3,6,7,3,5,3,4,4,2,3,3,4,6,6,5,43,3,5,5,4,3,5,5,5,5,7,5,8,7,9,5,8,6,7,10,6,11,7,7,6,6,6,5,6,11,12,8,5,7,7,5,6,5,5,7,8,13,11,10,6,100,56,11
GQ,赤道几内亚,其他,https://www.fluentpython.com/data/flags/gq/gq.gif,非洲,GQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,12,13,0,0,5,0,0,0,0,0,0,0,7,0,10,6,0,5,0,6,0,11,22,5,5,16,4,0,0,4,4,5,6,6,15,5,0,10,5,9,4,0,0,5,5,0,0,5,0,0,13,10,4,0,9,9,5,0,6,0,7,8,12,0,0,5,5,0,0,12,6,5,15,6,0,0,5,0,15,5,0,5,0,9,9,0,9,4,12,8,7,4,4,4,8,7,4,0,11,0,3,0,3,3,3,4,0,15,17,4,0,4,7,11
KZ,哈萨克斯坦,其他,https://www.fluentpython.com/data/flags/kz/kz.gif,亚洲,KZ,0,0,0,0,0,0,0,0,0,0,100,100,0,0,44,87,75,0,70,0,37,35,31,29,0,72,0,20,0,0,51,36,0,0,15,25,22,32,48,18,16,30,64,58,43,28,32,46,31,23,16,42,10,25,20,16,38,48,45,34,26,24,52,43,18,42,39,43,40,31,39,37,26,11,43,32,44,34,41,50,40,62,19,32,33,38,29,32,27,37,45,40,47,42,45,46,43,38,37,35,37,32,32,37,38,36,32,28,28,28,25,26,32,35,28,32,26,57,30,31,29,29,39,51,37,29,23,27,26,26,21,19,22,21,20,21,23,22,22,25,22,19,21,20,22,19,16,21,19,17,16,17,18,18,19,16,16,17,15,18,18,27,18,17,18,18,16,18,14,16,15,15,17,17,19,15,18,20,22,18,23,15,15,14,20,17,20,18,20,18,16,15,15,13,16,13,12,10,10,12,12,11,16,19,22,14,11,11,13,12,10,12,12,15,15,17,16,11,10,24,19,11
PG,巴布亚,其他,https://www.fluentpython.com/data/flags/pg/pg.gif,澳洲,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,12,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,9,3,6,2,2,6,4,0,0,0,0,0,0,0,0,0,3,0,3,5,0,6,0,0,0,3,4,0,3,0,0,0,0,3,2,3,2,0,0,5,2,0,0,0,2,0,0,0,2,8,4,0,2,0,0,2,0,2,2,6,4,4,6,0,16,17,11
PY,巴拉圭,其他,https://www.fluentpython.com/data/flags/py/py.gif,南美,PY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,4,0,6,6,4,0,2,3,2,3,2,5,0,0,1,1,5,1,3,1,1,1,0,2,1,4,3,0,1,2,2,1,0,1,3,5,5,2,8,0,3,5,1,2,1,0,1,3,4,3,5,3,13,4,11,3,10,4,2,12,4,1,3,2,3,5,6,10,6,3,4,4,6,3,2,7,5,7,9,4,6,5,4,11,16,8,100,4,5,7,8,5,5,4,2,8,10,9,8,4,7,6,8,7,7,9,13,12,11,3,5,3,7,5,10,5,9,8,4,5,10,7,8,6,8,9,8,10,14,11,6,45,28,11
CD,刚果民主,其他,https://www.fluentpython.com/data/flags/cd/cd.gif,非洲,CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,55,100,52,51,53,0,0,0,0,0,0,0,0,0,0,0,0,0,33,18,0,0,0,17,0,12,0,6,0,6,0,7,14,6,5,9,8,7,7,7,3,3,8,11,13,10,21,25,10,15,20,12,10,9,3,10,6,5,6,8,4,8,6,7,7,9,10,6,10,8,4,5,9,6,12,3,3,9,2,6,6,2,3,4,6,7,13,2,6,4,4,5,6,3,11,12,8,6,8,7,7,18,22,11,47,3,8,22,9,10,16,6,9,16,26,18,23,5,15,22,11,20,21,14,4,7,21,3,11,13,13,9,40,31,79,30,6,28,31,24,23,5,21,27,42,68,66,31,5,12,32,10
NG,尼日利亚,其他,https://www.fluentpython.com/data/flags/ng/ng.gif,非洲,NG,0,0,0,0,100,0,62,0,0,0,0,0,61,0,0,50,43,0,0,0,0,34,32,31,30,0,0,0,51,0,0,25,73,0,46,0,0,0,20,20,0,18,27,0,25,25,0,0,0,16,0,35,0,0,0,33,10,20,10,9,10,0,9,18,8,0,16,16,8,0,15,7,16,9,8,8,7,7,7,36,9,16,27,7,11,12,11,11,12,11,8,10,9,26,12,10,12,10,9,8,2,11,6,5,9,9,8,6,7,8,6,7,5,5,4,2,9,6,9,9,9,6,5,16,10,11,8,6,9,13,9,8,6,9,7,9,10,14,7,8,9,9,9,25,26,8,8,18,15,12,14,5,11,11,25,12,13,14,6,8,6,11,15,5,14,18,21,16,16,11,6,12,23,20,51,6,12,29,16,11,15,10,7,16,61,27,26,8,14,20,16,18,19,15,10,15,15,6,6,16,13,15,27,39,99,47,9,20,23,19,18,10,15,27,39,71,90,29,9,26,22,10
PH,菲律宾,其他,https://www.fluentpython.com/data/flags/ph/ph.gif,亚洲,PH,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,3,0,0,0,0,6,0,0,0,0,2,0,0,3,0,0,2,2,2,0,0,0,2,2,0,0,3,2,1,3,2,0,0,2,0,0,3,1,4,0,2,0,3,1,0,0,2,0,1,1,1,1,2,3,3,1,1,2,1,4,2,2,1,0,1,1,0,1,1,1,1,1,0,2,0,1,1,2,1,0,0,1,1,1,2,1,1,1,3,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,2,2,3,2,2,1,1,3,1,1,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,3,2,2,2,3,2,2,3,3,2,2,3,4,3,48,100,13,2,3,2,2,1,1,1,1,2,2,2,3,2,2,3,2,3,5,5,4,7,8,6,6,6,7,4,6,4,7,7,8,7,6,5,3,4,5,4,6,5,4,4,3,4,3,3,3,4,3,2,3,3,3,6,7,34,16,10
AM,亚美尼亚,其他,https://www.fluentpython.com/data/flags/am/am.gif,亚洲,AM,0,0,0,0,0,0,51,58,56,0,0,0,100,0,96,0,0,0,0,81,0,0,35,0,33,32,0,0,24,51,0,53,0,0,0,20,40,24,21,18,58,37,34,47,63,0,14,0,0,23,11,36,25,28,46,17,15,15,52,6,23,37,34,22,22,22,21,10,11,39,26,14,30,47,48,56,26,11,22,26,20,13,24,14,9,4,13,14,11,17,15,12,15,13,12,16,15,18,14,20,16,13,14,18,18,14,13,15,11,13,13,12,14,12,13,13,10,13,12,11,13,15,16,31,14,13,9,10,11,11,12,11,8,8,6,10,9,11,8,10,8,11,9,9,8,7,8,9,7,8,8,9,10,11,11,10,9,8,7,9,8,10,9,9,12,12,11,9,9,11,11,9,13,10,9,6,9,9,12,13,10,11,9,10,10,11,11,11,13,11,11,10,10,9,12,11,7,5,6,5,7,8,8,11,16,9,8,10,9,7,9,8,12,12,8,16,14,10,10,20,14,9
AZ,阿塞拜疆,其他,https://www.fluentpython.com/data/flags/az/az.gif,亚洲,AZ,0,0,0,79,0,36,92,32,67,91,27,0,0,0,0,19,0,0,0,100,35,0,15,13,13,34,12,11,36,0,16,19,44,17,32,7,19,6,23,48,34,19,17,28,4,20,8,32,17,36,15,20,23,29,40,11,23,23,27,45,31,27,24,28,16,28,31,22,15,14,31,29,19,22,20,24,21,20,26,25,28,22,24,8,28,22,25,23,20,22,25,26,25,30,25,25,29,20,19,21,21,16,14,20,21,22,19,22,18,19,15,12,13,13,14,12,16,19,17,14,13,16,14,19,12,9,9,10,12,12,11,12,10,12,12,11,13,11,11,12,15,15,14,14,13,12,14,13,13,13,12,14,14,15,19,14,14,15,13,12,12,13,13,13,16,19,19,16,13,14,15,15,15,13,18,16,16,18,15,13,16,14,13,15,14,12,14,15,14,16,15,15,15,14,13,13,10,7,8,8,8,10,9,6,8,9,8,10,11,9,10,12,12,13,13,12,12,9,12,18,13,9
BN,文莱,其他,https://www.fluentpython.com/data/flags/bn/bn.gif,亚洲,BN,0,0,0,0,0,0,0,0,0,0,100,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,4,2,0,0,0,2,0,2,0,3,0,2,0,0,0,2,0,0,0,0,0,0,0,3,1,3,0,1,0,0,1,0,0,0,0,0,2,1,10,1,0,2,3,0,0,0,0,1,0,3,2,4,0,1,0,3,3,4,6,6,5,10,1,4,4,3,1,3,5,1,1,3,7,4,4,1,5,4,1,1,8,11,9,3,3,1,5,4,4,1,5,5,2,1,3,6,16,13,9
